regime,count,rmse,mae,spearman,top_decile_hit,rmse_hv_fut,hv_fut_frac
0,2161,0.00701982795003239,0.005143743700690935,0.040530840547237365,0.15668202764976957,0.01744032582665165,0.05935813689292815
1,1360,0.009619800801859873,0.005863816902320051,0.11762783703791399,0.23529411764705882,0.02522883986679723,0.040897472309003126
