ticker,horizon,model,realized_ann_vol,vol_error,sharpe,max_drawdown,mean_leverage,turnover,var_violation_rate,var_p_uc,var_p_ind,var_p_cc,var_mean_level
EEM,20,regime_normal,0.09839588608020171,0.0016041139197982973,0.1511668982660694,-0.2622180641134141,0.526603645178427,0.02970966335549069,,,,,
EEM,20,regime_shrunk,0.09768148859185964,0.002318511408140364,0.1685568926646271,-0.2582526538757036,0.52470510295272,0.029686821582620117,,,,,
EEM,20,regime_single,0.09866808882012064,0.0013319111798793665,0.1417320044093449,-0.26249411937922296,0.5330511714333007,0.03217575871886452,,,,,
EEM,20,ridge,0.09866808882012064,0.0013319111798793665,0.1417320044093449,-0.26249411937922296,0.5330511714333007,0.03217575871886452,,,,,
EEM,20,rw_vol,0.10860352765774417,0.008603527657744164,0.08541298645292775,-0.3010149064748642,0.5974807457468925,0.020561681713269494,,,,,
EFA,1,ewma,0.13342560930755046,0.03342560930755045,0.2886267411604846,-0.28887459747050237,0.9215597090619398,0.024239937412893726,0.05105472332619994,0.7826521086026035,0.014928105397367997,0.049761327441450454,-0.01645403587656232
EFA,1,garch11,0.13059616593846,0.030596165938459985,0.30148472337885734,-0.26204545504457255,0.9004900707928124,0.046702619281107006,0.05044328951391012,0.9075218766436027,0.5524037847022545,0.8325505292320294,-0.01628918518147111
EFA,1,gbm_gated,0.1323923160381201,0.032392316038120095,0.3476584257574521,-0.30746582055750704,0.8953459939552667,0.15628764546638432,0.05105472332619994,0.7826521086026035,0.8472643358740654,0.9449720318848989,-0.01621100283789351
EFA,1,gbm_pooled,0.13083200286070515,0.030832002860705143,0.29031432662159606,-0.28184600877950206,0.8716944879843362,0.10703187929075905,0.0528890247630694,0.452424683094097,0.0131998089616151,0.03496698437998769,-0.016373462160257517
EFA,1,har,0.13215480109650998,0.03215480109650998,0.3590495559924568,-0.28371772532123996,0.915590515204503,0.07467785794590251,0.0498318557016203,0.9647868004205822,0.7504347966923567,0.9497490141748999,-0.016372894642441977
EFA,1,regime_features,0.13208600156852365,0.03208600156852365,0.23778766255438705,-0.2581538407507695,0.9068982592845388,0.12406995185710844,0.05105472332619994,0.7826521086026035,0.6043496622526461,0.8417322809707222,-0.016057520351372576
EFA,1,regime_gate_shuffle,0.13068260860452358,0.03068260860452357,0.3503317622418344,-0.244459186554566,0.8906752841582674,0.14829236372965202,0.053194741669214306,0.4064708915149129,0.12302046267889899,0.2157211010372332,-0.015859002668407955
EFA,1,regime_normal,0.13015507927347844,0.030155079273478436,0.3235236830924227,-0.28263354594292445,0.8978304547962526,0.11707999073592754,0.0498318557016203,0.9647868004205822,0.17855506865067772,0.4042267465956385,-0.01615030190870982
EFA,1,regime_shrunk,0.1307152498269194,0.030715249826919394,0.31244898849218583,-0.272916724327656,0.8981473481383803,0.11069596777386684,0.05074900642005503,0.8445391654641157,0.21992357027604548,0.4622447713870892,-0.01603544825496311
EFA,1,regime_single,0.13374757199003723,0.03374757199003722,0.26050677068012573,-0.2638810618619669,0.9121511335907075,0.1320111082710749,0.051971874044634665,0.6070524478869648,0.28466859839711967,0.4943173322226575,-0.01614803435126984
