dgp,has_true_regimes,rep,horizon,rmse_gated,rmse_pooled,improvement_pct,uncond_vol,excess_persistence_no_vol,state_recovery_ari,sep_ratio,monotone,mean_self_transition,excess_persistence,n_states_used,state_entropy,redundancy_acc,redundancy_base_rate
ms_level,True,9,5,0.006663860496733301,0.0065845625880717774,-1.2043003252057338,0.010631141555157615,0.19536196553535054,0.519907140014973,3.2935129897641913,True,0.8153824531303663,0.48204911979703297,3,0.9675916917052214,0.9607476635514018,0.550778816199377
ms_level,True,9,20,0.006305246158033714,0.006201597851398473,-1.6713161530115692,0.010631141555157615,0.19536196553535054,0.519907140014973,3.2935129897641913,True,0.8153824531303663,0.48204911979703297,3,0.9675916917052214,0.9607476635514018,0.550778816199377
ms_level,True,8,1,0.00783308452941108,0.007847540158726955,0.18420586608658399,0.010039119419521896,0.19242637474594224,0.14314519097439965,2.813048670032448,True,0.6740365657009608,0.3407032323676275,3,1.0765170502482964,0.9763239875389408,0.4143302180685358
ms_level,True,8,5,0.005682397435303915,0.005679291477104604,-0.0546891845898849,0.010039119419521896,0.19242637474594224,0.14314519097439965,2.813048670032448,True,0.6740365657009608,0.3407032323676275,3,1.0765170502482964,0.9763239875389408,0.4143302180685358
ms_level,True,8,20,0.005383033264460145,0.005408259662189908,0.4664420590994378,0.010039119419521896,0.19242637474594224,0.14314519097439965,2.813048670032448,True,0.6740365657009608,0.3407032323676275,3,1.0765170502482964,0.9763239875389408,0.4143302180685358
ms_level,True,11,1,0.008142911001189145,0.00818210134484585,0.47897651232824684,0.010297584385379387,0.2220077904343544,0.5610406668445964,3.416450839340771,True,0.8083800817213792,0.4750467483880459,3,0.9271776087559107,0.9769470404984424,0.6461059190031153
ms_level,True,11,5,0.005612430123205692,0.0057148212059601865,1.7916760483723844,0.010297584385379387,0.2220077904343544,0.5610406668445964,3.416450839340771,True,0.8083800817213792,0.4750467483880459,3,0.9271776087559107,0.9769470404984424,0.6461059190031153
ms_level,True,11,20,0.005606964483588113,0.005617034095220381,0.1792691919181398,0.010297584385379387,0.2220077904343544,0.5610406668445964,3.416450839340771,True,0.8083800817213792,0.4750467483880459,3,0.9271776087559107,0.9769470404984424,0.6461059190031153
ms_level,True,10,1,0.00717284151175521,0.007203453968409762,0.4249691438135203,0.009525987403481321,0.22159379341533839,0.19379358203717217,2.9032779891479623,True,0.6739530613814572,0.34061972804812374,3,1.0962417093614314,0.9763239875389408,0.4074766355140187
ms_level,True,10,5,0.005068538995433952,0.005092588334006948,0.4722419523369069,0.009525987403481321,0.22159379341533839,0.19379358203717217,2.9032779891479623,True,0.6739530613814572,0.34061972804812374,3,1.0962417093614314,0.9763239875389408,0.4074766355140187
ms_level,True,10,20,0.004946884327835685,0.004957116178256571,0.2064073153210722,0.009525987403481321,0.22159379341533839,0.19379358203717217,2.9032779891479623,True,0.6739530613814572,0.34061972804812374,3,1.0962417093614314,0.9763239875389408,0.4074766355140187
garch11,False,0,1,0.007589570485038032,0.00754911181067399,-0.5359395300893023,0.009278876839108482,0.13582404716986196,,3.7137911886487522,True,0.6985733212864744,0.3652399879531411,3,1.045619560846619,0.9545171339563863,0.4386292834890966
garch11,False,0,5,0.00521805968495621,0.005138821594978655,-1.5419505914543161,0.009278876839108482,0.13582404716986196,,3.7137911886487522,True,0.6985733212864744,0.3652399879531411,3,1.045619560846619,0.9545171339563863,0.4386292834890966
garch11,False,0,20,0.004625965352489309,0.004540147967110416,-1.8901891744623394,0.009278876839108482,0.13582404716986196,,3.7137911886487522,True,0.6985733212864744,0.3652399879531411,3,1.045619560846619,0.9545171339563863,0.4386292834890966
garch11,False,1,1,0.00789290794197114,0.007697239964455898,-2.542053754576858,0.008402826430836719,0.07502557003614087,,3.0193003517121424,True,0.6754243600917774,0.34209102675844405,3,1.0886014797095067,0.9557632398753894,0.7040498442367601
garch11,False,1,5,0.0053625099087349784,0.005274784465124801,-1.6631095391705633,0.008402826430836719,0.07502557003614087,,3.0193003517121424,True,0.6754243600917774,0.34209102675844405,3,1.0886014797095067,0.9557632398753894,0.7040498442367601
garch11,False,1,20,0.004839370838763713,0.004847835988289481,0.17461707752110917,0.008402826430836719,0.07502557003614087,,3.0193003517121424,True,0.6754243600917774,0.34209102675844405,3,1.0886014797095067,0.9557632398753894,0.7040498442367601
garch11,False,2,1,0.005455639003083552,0.005445154532060173,-0.1925468039822958,0.007035940378813308,0.08025436018529525,,2.2842539337836816,True,0.6585996970868035,0.3252663637534703,3,1.0932906951845314,0.9501557632398754,0.37383177570093457
garch11,False,2,5,0.0035939625826960564,0.0035004118383503645,-2.6725639343563468,0.007035940378813308,0.08025436018529525,,2.2842539337836816,True,0.6585996970868035,0.3252663637534703,3,1.0932906951845314,0.9501557632398754,0.37383177570093457
garch11,False,2,20,0.0031705534667970845,0.003113506449375301,-1.8322434319424448,0.007035940378813308,0.08025436018529525,,2.2842539337836816,True,0.6585996970868035,0.3252663637534703,3,1.0932906951845314,0.9501557632398754,0.37383177570093457
garch11,False,3,1,0.007149249528668407,0.007059211015330704,-1.275475589866395,0.008840937582219852,0.12537590140626087,,2.744195792640611,True,0.9551963331838015,0.6218629998504682,3,1.0488540632784402,0.9133956386292835,0.46230529595015574
garch11,False,3,5,0.004665248579580746,0.004584877374829515,-1.7529630169055364,0.008840937582219852,0.12537590140626087,,2.744195792640611,True,0.9551963331838015,0.6218629998504682,3,1.0488540632784402,0.9133956386292835,0.46230529595015574
garch11,False,3,20,0.004013827071743903,0.00397575369351419,-0.9576392594899281,0.008840937582219852,0.12537590140626087,,2.744195792640611,True,0.9551963331838015,0.6218629998504682,3,1.0488540632784402,0.9133956386292835,0.46230529595015574
