regime,count,rmse,mae,spearman,top_decile_hit,rmse_hv_fut,hv_fut_frac
0,925,0.004984790916151151,0.003506813809872189,0.26091662279920314,0.3010752688172043,0.01832283380030868,0.008520306731042317
1,1240,0.009715807973572816,0.005980720594951143,0.2958940178012362,0.25,0.021931898856595973,0.054245952854302754
2,1356,0.0066028866241201745,0.00477706683740102,0.35729854136602823,0.3602941176470588,0.01323453165967905,0.0374893496165862
