regime,count,rmse,mae,spearman,top_decile_hit,rmse_hv_fut,hv_fut_frac
0,2161,0.006532101660917983,0.004776602417616246,0.22612551490005936,0.2764976958525346,0.016065971442718253,0.05509798352740699
1,1360,0.009482536563309166,0.005711974485704918,0.27880887077846617,0.29411764705882354,0.02366903728937547,0.045157625674524283
