regime,count,rmse,mae,spearman,top_decile_hit,rmse_hv_fut,hv_fut_frac
0,2161,0.0062810305442732835,0.004608428134910629,0.3319060106447703,0.3087557603686636,0.014603797732804576,0.05509798352740699
1,1360,0.009113341023711367,0.005354084456178035,0.39437147481115903,0.29411764705882354,0.022717621966123112,0.045157625674524283
